inventory_category_id,category_name,category_type,parent_category_name,parent_category_type,asset_tag,name,description,serial_number,status,quantity,unit,location,assigned_to_user_id,metadata,purchased_at,warranty_expires_at
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0017,Computer - PC12,ACER ALL IN ONE,DQVUYSP00N2100384D3000,available,1,unit,LR 101 E-Learning / Research Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC12"",""raw_value"":""ACER ALL IN ONE DQVUYSP00N2100384D3000"",""source_file"":""LR101(1).docx"",""source_files"":[""LR101(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0048,Computer - PC12,ACER ALL IN ONE,DQVUYSP00N20102D7B3000,available,1,unit,LR 102 Programming & Web Development Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC12"",""raw_value"":""ACER ALL IN ONE DQVUYSP00N20102D7B3000"",""source_file"":""LR102(1).docx"",""source_files"":[""LR102(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0084,Computer - PC12,ACER ALL IN ONE,DQVUYSP00N20102DA63000,available,1,unit,LR 103 Multi Media / Programming Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC12"",""raw_value"":""ACER ALL IN ONE DQVUYSP00N20102DA63000"",""source_file"":""LR103(1).docx"",""source_files"":[""LR103(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0115,Computer - PC12,ACER ALL IN ONE,DQVUYSP00N20102D7D3000,available,1,unit,LR 104 Networking / Computer Hardware Servicing Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC12"",""raw_value"":""ACER ALL IN ONE DQVUYSP00N20102D7D3000"",""source_file"":""LR104(1).docx"",""source_files"":[""LR104(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0141,Computer - PC12,ACER ALL IN ONE,DQVUWSP1B2110167B3000,available,1,unit,LR 105 Applications Development Lab I,,"{""ip_address"":""DHCP"",""pc_no"":""PC12"",""raw_value"":""ACER ALL IN ONE DQVUWSP1B2110167B3000"",""source_file"":""LR105(1).docx"",""source_files"":[""LR105(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0167,Computer - PC12,ACER ALL IN ONE,DQVUWSP1B2110166B3000,available,1,unit,LR 106 Applications Development Lab II,,"{""ip_address"":""DHCP"",""pc_no"":""PC12"",""raw_value"":""ACER ALL IN ONE DQVUWSP1B2110166B3000"",""source_file"":""LR106(1).docx"",""source_files"":[""LR106(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0018,Computer - PC13,ACER ALL IN ONE,DQVUYSP00N2100386D3000,available,1,unit,LR 101 E-Learning / Research Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC13"",""raw_value"":""ACER ALL IN ONE DQVUYSP00N2100386D3000"",""source_file"":""LR101(1).docx"",""source_files"":[""LR101(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0049,Computer - PC13,ACER ALL IN ONE,DQVUYSP00N20102DA23000,available,1,unit,LR 102 Programming & Web Development Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC13"",""raw_value"":""ACER ALL IN ONE DQVUYSP00N20102DA23000"",""source_file"":""LR102(1).docx"",""source_files"":[""LR102(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0085,Computer - PC13,ACER ALL IN ONE,DQVUYSP00N2100386F3000,available,1,unit,LR 103 Multi Media / Programming Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC13"",""raw_value"":""ACER ALL IN ONE DQVUYSP00N2100386F3000"",""source_file"":""LR103(1).docx"",""source_files"":[""LR103(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0116,Computer - PC13,ACER ALL IN ONE,DQVUYSP00N20102D9E3000,available,1,unit,LR 104 Networking / Computer Hardware Servicing Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC13"",""raw_value"":""ACER ALL IN ONE DQVUYSP00N20102D9E3000"",""source_file"":""LR104(1).docx"",""source_files"":[""LR104(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0142,Computer - PC13,ACER ALL IN ONE,DQVUWSP1B211016933000,available,1,unit,LR 105 Applications Development Lab I,,"{""ip_address"":""DHCP"",""pc_no"":""PC13"",""raw_value"":""ACER ALL IN ONE DQVUWSP1B211016933000"",""source_file"":""LR105(1).docx"",""source_files"":[""LR105(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0168,Computer - PC13,ACER ALL IN ONE,DQVUWSP1B211016843000,available,1,unit,LR 106 Applications Development Lab II,,"{""ip_address"":""DHCP"",""pc_no"":""PC13"",""raw_value"":""ACER ALL IN ONE DQVUWSP1B211016843000"",""source_file"":""LR106(1).docx"",""source_files"":[""LR106(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0019,Computer - PC14,ACER ALL IN ONE,DQVUYSP00N210038503000,available,1,unit,LR 101 E-Learning / Research Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC14"",""raw_value"":""ACER ALL IN ONE DQVUYSP00N210038503000"",""source_file"":""LR101(1).docx"",""source_files"":[""LR101(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0050,Computer - PC14,ACER ALL IN ONE,DQVUYSP00N210102D53000,available,1,unit,LR 102 Programming & Web Development Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC14"",""raw_value"":""ACER ALL IN ONE DQVUYSP00N210102D53000"",""source_file"":""LR102(1).docx"",""source_files"":[""LR102(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0086,Computer - PC14,ACER ALL IN ONE,DQVUYSP00N210038663000,available,1,unit,LR 103 Multi Media / Programming Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC14"",""raw_value"":""ACER ALL IN ONE DQVUYSP00N210038663000"",""source_file"":""LR103(1).docx"",""source_files"":[""LR103(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0117,Computer - PC14,ACER ALL IN ONE,DQVUYSP00N20102D823000,available,1,unit,LR 104 Networking / Computer Hardware Servicing Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC14"",""raw_value"":""ACER ALL IN ONE DQVUYSP00N20102D823000"",""source_file"":""LR104(1).docx"",""source_files"":[""LR104(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0143,Computer - PC14,ACER ALL IN ONE,DQVUWSP1B211016793000,available,1,unit,LR 105 Applications Development Lab I,,"{""ip_address"":""DHCP"",""pc_no"":""PC14"",""raw_value"":""ACER ALL IN ONE DQVUWSP1B211016793000"",""source_file"":""LR105(1).docx"",""source_files"":[""LR105(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0169,Computer - PC14,ACER ALL IN ONE,DQVUWSP1B211016993000,available,1,unit,LR 106 Applications Development Lab II,,"{""ip_address"":""DHCP"",""pc_no"":""PC14"",""raw_value"":""ACER ALL IN ONE DQVUWSP1B211016993000"",""source_file"":""LR106(1).docx"",""source_files"":[""LR106(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0020,Computer - PC15,ACER ALL IN ONE,DQVUYSP00N2010DB13000,available,1,unit,LR 101 E-Learning / Research Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC15"",""raw_value"":""ACER ALL IN ONE DQVUYSP00N2010DB13000"",""source_file"":""LR101(1).docx"",""source_files"":[""LR101(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0051,Computer - PC15,ACER ALL IN ONE,DQVUYSP00N20102D933000,available,1,unit,LR 102 Programming & Web Development Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC15"",""raw_value"":""ACER ALL IN ONE DQVUYSP00N20102D933000"",""source_file"":""LR102(1).docx"",""source_files"":[""LR102(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0087,Computer - PC15,ACER ALL IN ONE,DQVUYSP00N210038603000,available,1,unit,LR 103 Multi Media / Programming Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC15"",""raw_value"":""ACER ALL IN ONE DQVUYSP00N210038603000"",""source_file"":""LR103(1).docx"",""source_files"":[""LR103(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0118,Computer - PC15,ACER ALL IN ONE,DQVUYSP00N210038563000,available,1,unit,LR 104 Networking / Computer Hardware Servicing Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC15"",""raw_value"":""ACER ALL IN ONE DQVUYSP00N210038563000"",""source_file"":""LR104(1).docx"",""source_files"":[""LR104(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0144,Computer - PC15,ACER ALL IN ONE,DQVUWSP1B211016953000,available,1,unit,LR 105 Applications Development Lab I,,"{""ip_address"":""DHCP"",""pc_no"":""PC15"",""raw_value"":""ACER ALL IN ONE DQVUWSP1B211016953000"",""source_file"":""LR105(1).docx"",""source_files"":[""LR105(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0170,Computer - PC15,ACER ALL IN ONE,DQVUWSP1B2110168B3000,available,1,unit,LR 106 Applications Development Lab II,,"{""pc_no"":""PC15"",""raw_value"":""ACER ALL IN ONE DQVUWSP1B2110168B3000"",""source_file"":""LR106(1).docx"",""source_files"":[""LR106(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0021,Computer - PC16,ACER ALL IN ONE,DQVUYSP00N20102DAB3000,available,1,unit,LR 101 E-Learning / Research Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC16"",""raw_value"":""ACER ALL IN ONE DQVUYSP00N20102DAB3000"",""source_file"":""LR101(1).docx"",""source_files"":[""LR101(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0052,Computer - PC16,ACER ALL IN ONE,DQVUYSP00N20102DAF3000,available,1,unit,LR 102 Programming & Web Development Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC16"",""raw_value"":""ACER ALL IN ONE DQVUYSP00N20102DAF3000"",""source_file"":""LR102(1).docx"",""source_files"":[""LR102(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0088,Computer - PC16,ACER ALL IN ONE,DQVUYSP00N2100385D3000,available,1,unit,LR 103 Multi Media / Programming Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC16"",""raw_value"":""ACER ALL IN ONE DQVUYSP00N2100385D3000"",""source_file"":""LR103(1).docx"",""source_files"":[""LR103(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0119,Computer - PC16,ACER ALL IN ONE,DQVUYSP00N210038703000,available,1,unit,LR 104 Networking / Computer Hardware Servicing Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC16"",""raw_value"":""ACER ALL IN ONE DQVUYSP00N210038703000"",""source_file"":""LR104(1).docx"",""source_files"":[""LR104(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0145,Computer - PC16,ACER ALL IN ONE,DQVUWSP1B2110167A3000,available,1,unit,LR 105 Applications Development Lab I,,"{""ip_address"":""DHCP"",""pc_no"":""PC16"",""raw_value"":""ACER ALL IN ONE DQVUWSP1B2110167A3000"",""source_file"":""LR105(1).docx"",""source_files"":[""LR105(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0171,Computer - PC16,ACER ALL IN ONE,DQVUWSP1B211016963000,available,1,unit,LR 106 Applications Development Lab II,,"{""ip_address"":""DHCP"",""pc_no"":""PC16"",""raw_value"":""ACER ALL IN ONE DQVUWSP1B211016963000"",""source_file"":""LR106(1).docx"",""source_files"":[""LR106(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0022,Computer - PC17,ACER ALL IN ONE,DQVUYSP00N210038553000,available,1,unit,LR 101 E-Learning / Research Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC17"",""raw_value"":""ACER ALL IN ONE DQVUYSP00N210038553000"",""source_file"":""LR101(1).docx"",""source_files"":[""LR101(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0053,Computer - PC17,ACER ALL IN ONE,DQVUYSP00N20102D9D3000,available,1,unit,LR 102 Programming & Web Development Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC17"",""raw_value"":""ACER ALL IN ONE DQVUYSP00N20102D9D3000"",""source_file"":""LR102(1).docx"",""source_files"":[""LR102(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0089,Computer - PC17,ACER ALL IN ONE,DQVUYSP00N210038643000,available,1,unit,LR 103 Multi Media / Programming Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC17"",""raw_value"":""ACER ALL IN ONE DQVUYSP00N210038643000"",""source_file"":""LR103(1).docx"",""source_files"":[""LR103(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0120,Computer - PC17,ACER ALL IN ONE,DQVUYSP00N20102DAA3000,available,1,unit,LR 104 Networking / Computer Hardware Servicing Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC17"",""raw_value"":""ACER ALL IN ONE DQVUYSP00N20102DAA3000"",""source_file"":""LR104(1).docx"",""source_files"":[""LR104(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0146,Computer - PC17,ACER ALL IN ONE,DQVUWSP1B211016AO3000,available,1,unit,LR 105 Applications Development Lab I,,"{""ip_address"":""DHCP"",""pc_no"":""PC17"",""raw_value"":""ACER ALL IN ONE DQVUWSP1B211016AO3000"",""source_file"":""LR105(1).docx"",""source_files"":[""LR105(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0172,Computer - PC17,ACER ALL IN ONE,DQVUWSP1B2110169A3000,available,1,unit,LR 106 Applications Development Lab II,,"{""ip_address"":""DHCP"",""pc_no"":""PC17"",""raw_value"":""ACER ALL IN ONE DQVUWSP1B2110169A3000"",""source_file"":""LR106(1).docx"",""source_files"":[""LR106(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0023,Computer - PC18,ACER ALL IN ONE,DQVUYSP00N20102D783000,available,1,unit,LR 101 E-Learning / Research Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC18"",""raw_value"":""ACER ALL IN ONE DQVUYSP00N20102D783000"",""source_file"":""LR101(1).docx"",""source_files"":[""LR101(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0054,Computer - PC18,ACER ALL IN ONE,DQVUYSP00N20102D783000,available,1,unit,LR 102 Programming & Web Development Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC18"",""raw_value"":""ACER ALL IN ONE DQVUYSP00N20102D783000"",""source_file"":""LR102(1).docx"",""source_files"":[""LR102(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0090,Computer - PC18,ACER ALL IN ONE,DQVUYSP00N20102D913000,available,1,unit,LR 103 Multi Media / Programming Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC18"",""raw_value"":""ACER ALL IN ONE DQVUYSP00N20102D913000"",""source_file"":""LR103(1).docx"",""source_files"":[""LR103(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0121,Computer - PC18,ACER ALL IN ONE,DQVUYSP00N20102D983000,available,1,unit,LR 104 Networking / Computer Hardware Servicing Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC18"",""raw_value"":""ACER ALL IN ONE DQVUYSP00N20102D983000"",""source_file"":""LR104(1).docx"",""source_files"":[""LR104(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0147,Computer - PC18,ACER ALL IN ONE,DQVUWSP1B211016863000,available,1,unit,LR 105 Applications Development Lab I,,"{""ip_address"":""DHCP"",""pc_no"":""PC18"",""raw_value"":""ACER ALL IN ONE DQVUWSP1B211016863000"",""source_file"":""LR105(1).docx"",""source_files"":[""LR105(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0173,Computer - PC18,ACER ALL IN ONE,DQVUWSP1B2110167F3000,available,1,unit,LR 106 Applications Development Lab II,,"{""ip_address"":""DHCP"",""pc_no"":""PC18"",""raw_value"":""ACER ALL IN ONE DQVUWSP1B2110167F3000"",""source_file"":""LR106(1).docx"",""source_files"":[""LR106(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0024,Computer - PC19,ACER ALL IN ONE,DQVUYSP00N20102D8B3000,available,1,unit,LR 101 E-Learning / Research Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC19"",""raw_value"":""ACER ALL IN ONE DQVUYSP00N20102D8B3000"",""source_file"":""LR101(1).docx"",""source_files"":[""LR101(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0055,Computer - PC19,ACER ALL IN ONE,DQVUYSP00N20102D833000,available,1,unit,LR 102 Programming & Web Development Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC19"",""raw_value"":""ACER ALL IN ONE DQVUYSP00N20102D833000"",""source_file"":""LR102(1).docx"",""source_files"":[""LR102(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0091,Computer - PC19,ACER ALL IN ONE,DQVUYSP00N2100386A3000,available,1,unit,LR 103 Multi Media / Programming Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC19"",""raw_value"":""ACER ALL IN ONE DQVUYSP00N2100386A3000"",""source_file"":""LR103(1).docx"",""source_files"":[""LR103(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0122,Computer - PC19,ACER ALL IN ONE,DQVUYSP00N20102DAE3000,available,1,unit,LR 104 Networking / Computer Hardware Servicing Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC19"",""raw_value"":""ACER ALL IN ONE DQVUYSP00N20102DAE3000"",""source_file"":""LR104(1).docx"",""source_files"":[""LR104(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0148,Computer - PC19,ACER ALL IN ONE,DQVUWSP1B211016863000,available,1,unit,LR 105 Applications Development Lab I,,"{""ip_address"":""DHCP"",""pc_no"":""PC19"",""raw_value"":""ACER ALL IN ONE DQVUWSP1B211016863000"",""source_file"":""LR105(1).docx"",""source_files"":[""LR105(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0174,Computer - PC19,ACER ALL IN ONE,DQVUWSP1B211016753000,available,1,unit,LR 106 Applications Development Lab II,,"{""ip_address"":""DHCP"",""pc_no"":""PC19"",""raw_value"":""ACER ALL IN ONE DQVUWSP1B211016753000"",""source_file"":""LR106(1).docx"",""source_files"":[""LR106(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0025,Computer - PC20,ACER ALL IN ONE,DQVUYSP00N20102DA03000,available,1,unit,LR 101 E-Learning / Research Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC20"",""raw_value"":""ACER ALL IN ONE DQVUYSP00N20102DA03000"",""source_file"":""LR101(1).docx"",""source_files"":[""LR101(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0056,Computer - PC20,ACER ALL IN ONE,DQVUYSP00N210038443000,available,1,unit,LR 102 Programming & Web Development Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC20"",""raw_value"":""ACER ALL IN ONE DQVUYSP00N210038443000"",""source_file"":""LR102(1).docx"",""source_files"":[""LR102(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0092,Computer - PC20,ACER ALL IN ONE,DQVUYSP00N210038493000,available,1,unit,LR 103 Multi Media / Programming Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC20"",""raw_value"":""ACER ALL IN ONE DQVUYSP00N210038493000"",""source_file"":""LR103(1).docx"",""source_files"":[""LR103(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0123,Computer - PC20,ACER ALL IN ONE,DQVUYSP00N2100385F3000,available,1,unit,LR 104 Networking / Computer Hardware Servicing Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC20"",""raw_value"":""ACER ALL IN ONE DQVUYSP00N2100385F3000"",""source_file"":""LR104(1).docx"",""source_files"":[""LR104(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0149,Computer - PC20,ACER ALL IN ONE,DQVUWSP1B2110169D3000,available,1,unit,LR 105 Applications Development Lab I,,"{""ip_address"":""DHCP"",""pc_no"":""PC20"",""raw_value"":""ACER ALL IN ONE DQVUWSP1B2110169D3000"",""source_file"":""LR105(1).docx"",""source_files"":[""LR105(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0175,Computer - PC20,ACER ALL IN ONE,DQVUWSP1B211016823000,available,1,unit,LR 106 Applications Development Lab II,,"{""ip_address"":""DHCP"",""pc_no"":""PC20"",""raw_value"":""ACER ALL IN ONE DQVUWSP1B211016823000"",""source_file"":""LR106(1).docx"",""source_files"":[""LR106(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0026,Computer - PC21,ACER ALL IN ONE,DQVUYSP00N2100385E3000,available,1,unit,LR 101 E-Learning / Research Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC21"",""raw_value"":""ACER ALL IN ONE DQVUYSP00N2100385E3000"",""source_file"":""LR101(1).docx"",""source_files"":[""LR101(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0057,Computer - PC21,ACER ALL IN ONE,DQVUYSP00N20102D76300,available,1,unit,LR 102 Programming & Web Development Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC21"",""raw_value"":""ACER ALL IN ONE DQVUYSP00N20102D76300"",""source_file"":""LR102(1).docx"",""source_files"":[""LR102(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0093,Computer - PC21,ACER ALL IN ONE,DQVUYSP00N2100385A3000,available,1,unit,LR 103 Multi Media / Programming Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC21"",""raw_value"":""ACER ALL IN ONE DQVUYSP00N2100385A3000"",""source_file"":""LR103(1).docx"",""source_files"":[""LR103(1).docx""]}",,
,Computer,asset,Computing Equipment,asset_group,COMPUTER-0124,Computer - PC21,ACER ALL IN ONE,DQVUYSP00N20102D7F3000,available,1,unit,LR 104 Networking / Computer Hardware Servicing Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC21"",""raw_value"":""ACER ALL IN ONE DQVUYSP00N20102D7F3000"",""source_file"":""LR104(1).docx"",""source_files"":[""LR104(1).docx""]}",,
